"weight" "state" "age" "gender" "vote" "unit"
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
NA 12 NA NA NA 1
