"","weight","state","age","gender","vote","unit"
"726",3220.6272,12,2,1,2,0
"727",3182.1659,12,0,2,1,0
"728",3427.077,12,1,1,1,0
"729",3530.9418,12,2,2,2,0
"730",3088.3575,12,NA,2,NA,0
"731",4085.245,12,1,1,1,0
"732",4952.621,12,0,1,1,0
"733",5096.3545,12,0,2,1,0
"734",4203.7442,12,0,2,1,0
"735",3540.8779,12,1,1,1,0
"736",3314.8214,12,1,2,2,0
"737",3519.8219,12,2,1,1,0
"738",4792.7548,12,1,1,2,0
"739",3568.616,12,2,1,1,0
"740",3653.4267,12,2,2,1,0
"741",3624.8285,12,1,1,2,0
"742",3393.4124,12,1,2,2,0
"743",3979.4949,12,0,2,2,0
"744",3146.0378,12,2,1,1,0
"745",3476.2072,12,2,2,2,0
"746",3306.144,12,3,1,2,0
"747",3230.2428,12,NA,2,NA,0
"748",4299.5299,12,NA,1,NA,0
"749",3086.6705,12,2,2,2,0
"750",3877.5554,12,2,1,2,0
"751",3925.1558,12,2,1,1,0
"752",3397.6139,12,2,2,2,0
"753",3458.1363,12,2,2,2,0
"754",3458.1363,12,2,2,2,0
"755",3530.8756,12,2,1,2,0
"756",3346.4561,12,3,1,2,0
"757",3370.2199,12,3,2,2,0
"758",3624.8285,12,1,1,2,0
"759",3449.1298,12,1,2,2,0
"760",3466.309,12,2,1,2,0
"761",3609.1317,12,3,2,2,0
"762",3296.4349,12,2,2,NA,0
"763",3420.097,12,2,1,NA,0
"764",3381.8046,12,1,2,NA,0
"765",3476.3591,12,3,1,2,0
"766",3691.2313,12,3,2,2,0
"767",3067.9128,12,3,1,NA,0
"768",3333.1576,12,3,2,NA,0
"769",3627.6823,12,NA,2,NA,0
"770",3745.3013,12,3,2,NA,0
"771",3316.0779,12,1,1,1,0
"772",3344.0279,12,2,1,2,0
"773",4496.9563,12,1,2,NA,0
"774",4085.245,12,1,1,1,0
"775",4101.2426,12,1,2,1,0
"776",3681.9945,12,1,1,1,0
"777",3423.8619,12,1,2,2,0
"778",4203.7442,12,0,2,NA,0
"779",3090.2597,12,1,1,NA,0
"780",3990.4299,12,1,2,2,0
"781",4154.8812,12,1,1,2,0
"782",3488.7459,12,2,1,1,0
"783",3343.3139,12,3,1,2,0
"784",3221.1137,12,2,2,2,0
"785",3547.4791,12,3,1,2,0
"786",3416.9967,12,0,1,1,0
"787",3179.1779,12,0,2,1,0
"788",3536.8011,12,2,2,1,0
"789",3314.8214,12,1,2,NA,0
"790",3519.8219,12,2,1,NA,0
"791",3462.8533,12,2,2,NA,0
"792",3488.7459,12,2,1,2,0
"793",3367.0553,12,NA,2,NA,0
"794",3129.7956,12,3,1,2,0
"795",4736.203,12,1,2,2,0
"796",3773.7134,12,1,1,2,0
"797",3910.2696,12,1,2,1,0
"798",4821.6369,12,0,2,1,0
"799",5719.1856,12,0,2,2,0
"800",4139.7937,12,0,1,2,0
"801",3394.4237,12,2,2,2,0
"802",3452.4073,12,2,2,1,0
"803",3002.3196,12,NA,2,NA,0
"804",3446.2459,12,NA,1,NA,0
"805",3478.7822,12,2,2,2,0
"806",3709.359,12,0,1,2,0
"807",5278.9709,12,0,1,2,0
"808",3488.7459,12,2,1,2,0
"809",4473.1259,12,0,1,NA,0
"810",3974.4628,12,1,2,2,0
"811",3715.6794,12,2,1,1,0
"812",3462.8533,12,NA,2,NA,0
"813",4586.4493,12,1,1,1,0
"814",3847.4768,12,1,2,2,0
"815",3420.2081,12,0,1,2,0
"816",3182.1659,12,0,2,1,0
"817",3182.1659,12,0,2,1,0
"818",3609.1317,12,3,2,1,0
"819",3837.8532,12,2,1,1,0
"820",3974.4628,12,1,2,NA,0
"821",3374.0551,12,2,2,1,0
"822",3449.1298,12,1,2,NA,0
"823",3950.3841,12,0,1,1,0
"824",3002.3196,12,2,2,NA,0
"825",3446.2459,12,2,1,NA,0
"826",4540.2179,12,0,2,NA,0
"827",3504.9929,12,2,1,2,0
"828",3227.6834,12,2,1,2,0
"829",3203.9838,12,1,1,2,0
"830",3520.8775,12,1,2,1,0
"831",3629.0325,12,1,2,2,0
"832",3624.3898,12,1,1,2,0
"833",3504.5687,12,2,1,2,0
"834",3209.2109,12,3,1,2,0
"835",3324.2873,12,3,2,2,0
"836",4302.8899,12,0,2,2,0
"837",3367.9339,12,0,1,1,0
"838",3313.9074,12,0,1,2,0
"839",3894.4634,12,0,2,2,0
"840",3625.6324,12,2,2,2,0
"841",3816.2374,12,1,1,2,0
"842",3426.4573,12,1,1,NA,0
"843",3389.1835,12,1,2,NA,0
"844",3293.1547,12,2,1,1,0
"845",3161.6652,12,1,1,1,0
"846",3310.631,12,1,2,1,0
"847",3568.1696,12,0,1,2,0
"848",3378.9101,12,NA,1,NA,0
"849",4052.8105,12,0,2,1,0
"850",7319.9922,12,2,2,2,0
"851",6315.3291,12,0,2,2,0
"852",3488.3237,12,NA,1,NA,0
"853",3566.7202,12,NA,2,NA,0
"854",3590.9952,12,1,1,2,0
"855",3511.8662,12,2,2,2,0
"856",3293.6578,12,3,2,2,0
"857",3712.4664,12,0,1,1,0
"858",4503.3241,12,1,2,NA,0
"859",3319.9651,12,1,1,2,0
"860",3140.2698,12,3,1,2,0
"861",3255.7559,12,2,2,2,0
"862",3888.5193,12,NA,1,NA,0
"863",3937.3661,12,NA,2,NA,0
"864",3475.9384,12,3,1,2,0
"865",3453.7126,12,2,2,2,0
"866",3488.6525,12,2,1,2,0
"867",3451.783,12,2,2,1,0
"868",3487.1814,12,2,2,1,0
"869",6354.9148,12,1,1,1,0
"870",5168.8592,12,0,2,1,0
"871",4292.0592,12,1,1,1,0
"872",3648.9049,12,0,2,2,0
"873",3547.3944,12,2,1,2,0
"874",3674.1612,12,2,2,2,0
"875",3973.9818,12,1,2,1,0
"876",3773.2567,12,1,1,1,0
"877",3384.1197,12,3,1,2,0
"878",3403.6066,12,3,2,2,0
"879",3478.1532,12,2,2,2,0
"880",3292.8281,12,0,1,1,0
"881",3629.0325,12,1,2,NA,0
"882",3765.2958,12,1,1,NA,0
"883",3602.8372,12,2,1,NA,0
"884",3183.1516,12,2,2,1,0
"885",3389.1835,12,1,2,1,0
"886",3380.9737,12,3,2,2,0
"887",3803.9653,12,2,2,NA,0
"888",4138.7162,12,2,1,NA,0
"889",3681.3287,12,1,1,2,0
"890",3227.2927,12,NA,1,NA,0
"891",3114.9678,12,NA,2,NA,0
"892",3110.236,12,1,2,2,0
"893",3783.9547,12,1,1,2,0
"894",4827.9647,12,0,2,2,0
"895",3679.0282,12,1,2,2,0
"896",4453.7467,12,0,1,2,0
"897",4302.7926,12,1,1,2,0
"898",3989.7083,12,1,2,2,0
"899",3308.6528,12,NA,1,NA,0
"900",3545.572,12,2,2,2,0
"901",3482.5115,12,2,1,2,0
"902",3783.9547,12,1,1,2,0
"903",3295.0793,12,2,2,2,0
"904",3520.8775,12,1,2,1,0
"905",3444.6198,12,2,2,1,0
"906",2770.3846,12,3,2,2,0
"907",3803.314,12,2,1,1,0
"908",3824.3035,12,2,1,2,0
"909",3163.6757,12,1,2,1,0
"910",3318.5943,12,1,1,2,0
"911",4173.0975,12,1,2,2,0
"912",2975.1636,12,1,2,NA,0
"913",3312.0712,12,1,1,NA,0
"914",3507.3395,12,2,1,2,0
"915",3508.4147,12,2,2,2,0
"916",4453.7467,12,0,1,1,0
"917",8861.1708,12,1,1,2,0
"918",6999.5393,12,1,2,2,0
"919",3308.6528,12,3,1,NA,0
"920",3327.7052,12,3,2,NA,0
"921",3090.7011,12,3,2,NA,0
"922",3288.5691,12,2,1,2,0
"923",3447.4164,12,2,2,2,0
"924",3174.8304,12,1,2,2,0
"925",3305.3081,12,3,1,1,0
"926",3453.9131,12,2,1,1,0
"927",3709.3777,12,1,1,1,0
"928",3044.8142,12,2,2,NA,0
"929",3495.0238,12,2,1,2,0
"930",4443.8436,12,1,2,2,0
"931",2886.7685,12,1,1,2,0
"932",3236.7126,12,2,2,2,0
"933",3549.0166,12,2,1,1,0
"934",3556.8152,12,0,2,NA,0
"935",4186.5885,12,1,2,NA,0
"936",3318.5943,12,1,1,NA,0
"937",3376.6703,12,0,1,NA,0
"938",3604.4229,12,0,2,1,0
"939",3373.9251,12,3,1,2,0
"940",3568.9077,12,2,2,2,0
"941",4357.0303,12,0,1,2,0
"942",3255.7559,12,2,2,NA,0
"943",2975.6685,12,1,1,NA,0
"944",3487.1814,12,2,2,1,0
"945",4956.3793,12,0,1,2,0
"946",3223.5581,12,2,2,NA,0
"947",3226.3908,12,2,1,NA,0
"948",3391.0213,12,1,2,NA,0
"949",3489.852,12,2,1,2,0
"950",3423.2428,12,1,2,2,0
"951",3820.3018,12,3,2,2,0
"952",3608.479,12,3,2,NA,0
"953",3398.424,12,3,1,NA,0
"954",5530.9314,12,1,1,1,0
"955",4139.8491,12,1,2,1,0
"956",3475.4223,12,2,1,2,0
"957",3404.8505,12,2,1,2,0
"958",3303.1869,12,1,1,1,0
"959",4559.1258,12,0,1,1,0
"960",3376.0432,12,0,2,2,0
"961",3409.6998,12,3,2,1,0
"962",4100.0579,12,1,2,2,0
"963",3512.0701,12,2,1,1,0
"964",3504.6111,12,1,1,2,0
"965",3504.6111,12,1,1,2,0
"966",3368.2681,12,2,1,2,0
"967",3557.4861,12,2,2,1,0
"968",3497.1605,12,1,1,2,0
"969",3382.6145,12,2,2,2,0
"970",4554.6049,12,1,2,2,0
"971",4400.9347,12,1,1,2,0
"972",3419.5896,12,0,1,1,0
"973",3183.1915,12,1,2,2,0
"974",3446.4676,12,3,2,2,0
"975",3422.1662,12,3,1,1,0
"976",3073.1295,12,2,2,1,0
"977",3378.5291,12,1,1,1,0
"978",2909.3103,12,NA,1,NA,0
"979",3862.6113,12,NA,2,NA,0
"980",3765.2958,12,1,1,1,0
"981",3255.7966,12,1,2,2,0
"982",3504.6111,12,1,1,2,0
"983",3459.7683,12,2,2,2,0
"984",3384.1197,12,3,1,2,0
"985",3256.5287,12,1,2,2,0
"986",3464.6901,12,2,1,2,0
"987",3255.7559,12,2,2,2,0
"988",4186.5885,12,1,2,NA,0
"989",3318.5943,12,1,1,NA,0
"990",3146.745,12,2,1,2,0
"991",3238.0942,12,2,2,2,0
"992",3625.6324,12,2,2,2,0
"993",3567.7757,12,1,2,2,0
"994",5314.5629,12,1,1,1,0
"995",3256.5287,12,1,2,2,0
"996",3571.324,12,2,1,2,0
"997",3232.6941,12,2,2,2,0
"998",3446.4676,12,3,2,2,0
"999",7665.055,12,2,1,1,0
"1000",3679.0282,12,1,2,1,0
"1001",5838.4166,12,0,2,1,0
"1002",8323.449,12,1,1,1,0
"1003",3311.1298,12,3,2,2,0
"1004",3070.2409,12,3,1,2,0
"1005",3735.415,12,3,2,2,0
"1006",3043.0239,12,1,2,2,0
"1007",3775.242,12,0,1,1,0
"1008",3112.8679,12,1,2,1,0
"1009",3143.3326,12,2,1,2,0
"1010",3209.2109,12,3,1,2,0
"1011",3324.2873,12,3,2,1,0
"1012",3461.0141,12,2,1,2,0
"1013",3630.4351,12,1,2,2,0
"1014",3327.7052,12,3,2,1,0
"1015",3422.1662,12,3,1,2,0
"1016",3446.4676,12,3,2,2,0
"1017",4612.3404,12,0,2,1,0
"1018",3973.9818,12,1,2,1,0
"1019",3161.7078,12,2,1,2,0
"1020",3185.6237,12,2,2,2,0
"1021",3183.1516,12,2,2,2,0
"1022",3504.6111,12,1,1,NA,0
"1023",3255.7966,12,1,2,NA,0
"1024",3143.5476,12,2,2,2,0
"1025",3296.4806,12,2,2,2,0
"1026",3101.8151,12,2,1,2,0
"1027",4373.3281,12,0,1,2,0
"1028",4373.3281,12,0,1,1,0
"1029",4094.2629,12,3,2,2,0
"1030",3351.8503,12,2,2,2,0
"1031",3404.8505,12,2,1,1,0
"1032",3311.1298,12,3,2,1,0
"1033",3193.8735,12,2,1,NA,0
"1034",3708.6882,12,0,1,NA,0
"1035",3708.6882,12,0,1,NA,0
"1036",3256.3948,12,2,1,2,0
"1037",4792.6489,12,1,2,2,0
"1038",3788.0009,12,0,1,1,0
"1039",3958.8203,12,1,2,2,0
"1040",3112.6084,12,3,1,2,0
"1041",3566.7202,12,2,2,2,0
"1042",3488.3237,12,2,1,2,0
"1043",3320.6759,12,2,1,2,0
"1044",3292.1439,12,2,2,2,0
"1045",3173.7376,12,2,1,2,0
"1046",3557.4861,12,2,2,2,0
"1047",4209.6966,12,1,1,2,0
"1048",4083.5087,12,2,2,NA,0
"1049",3734.8906,12,2,1,NA,0
"1050",3474.3733,12,1,2,NA,0
"1051",3193.8735,12,2,1,NA,0
"1052",3098.3312,12,2,2,1,0
"1053",3367.7659,12,3,2,2,0
"1054",3577.4891,12,2,1,2,0
"1055",3363.0134,12,1,1,2,0
"1056",4242.6256,12,1,2,2,0
"1057",3384.1197,12,3,1,2,0
"1058",3403.6066,12,3,2,2,0
"1059",3414.7124,12,3,2,1,0
"1060",3512.0701,12,2,1,1,0
"1061",3368.5735,12,3,1,2,0
"1062",4176.6492,12,2,2,2,0
"1063",3466.5048,12,NA,2,NA,0
"1064",3090.7011,12,NA,2,NA,0
"1065",3327.7052,12,3,2,2,0
"1066",3324.2873,12,3,2,2,0
"1067",3209.2109,12,3,1,2,0
"1068",3500.54,12,2,1,2,0
"1069",3438.3235,12,1,1,NA,0
"1070",5315.2961,12,0,1,NA,0
"1071",3788.0819,12,2,1,1,0
"1072",3567.7757,12,1,2,2,0
"1073",3660.3838,12,1,1,2,0
"1074",3225.9501,12,2,1,2,0
"1075",3084.0607,12,0,2,1,0
"1076",3121.8895,12,1,2,2,0
"1077",3150.7975,12,2,2,2,0
"1078",3183.0274,12,2,1,2,0
"1079",3102.9624,12,2,1,2,0
"1080",3478.1532,12,2,2,2,0
"1081",3161.5337,12,2,2,1,0
"1082",3119.9476,12,2,1,1,0
"1083",4101.8628,12,0,1,1,0
"1084",3412.8432,12,3,2,1,0
"1085",3280.0358,12,2,2,1,0
"1086",3280.0358,12,2,2,2,0
"1087",3511.0647,12,2,1,1,0
"1088",4206.1329,12,2,2,1,0
"1089",3589.7129,12,3,1,1,0
"1090",3553.62,12,1,2,2,0
"1091",3233.7794,12,1,1,2,0
"1092",3172.5311,12,2,1,2,0
"1093",3172.3419,12,2,2,2,0
"1094",3950.7133,12,NA,2,NA,0
"1095",3380.3349,12,3,2,2,0
"1096",3464.6901,12,2,1,2,0
"1097",3293.1547,12,2,1,NA,0
"1098",3708.6882,12,NA,1,NA,0
"1099",3571.324,12,NA,1,NA,0
"1100",3382.6145,12,NA,2,NA,0
"1101",3378.9101,12,2,1,1,0
"1102",3183.1915,12,1,2,1,0
"1103",3480.5021,12,1,1,2,0
"1104",2925.4077,12,1,1,2,0
"1105",4100.0579,12,1,2,2,0
"1106",4542.685,12,0,2,2,0
"1107",3174.8304,12,1,2,2,0
"1108",3480.5021,12,1,1,2,0
"1109",3255.7559,12,NA,2,NA,0
"1110",3831.9757,12,3,2,2,0
"1111",3308.6528,12,3,1,1,0
"1112",5348.6621,12,0,1,1,0
"1113",5125.773,12,0,1,2,0
"1114",3293.6578,12,NA,2,NA,0
"1115",3179.6417,12,NA,1,NA,0
"1116",3945.8053,12,1,1,2,0
"1117",3163.6757,12,1,2,2,0
"1118",3554.6929,12,2,1,2,0
"1119",3306.4284,12,2,2,2,0
"1120",3410.5331,12,2,1,2,0
"1121",3885.3609,12,1,2,2,0
"1122",3903.1965,12,1,2,2,0
"1123",6108.9831,12,2,1,2,0
"1124",3137.6446,12,3,1,2,0
"1125",3250.1548,12,3,2,2,0
"1126",3071.7528,12,1,2,2,0
"1127",3044.8142,12,2,2,2,0
"1128",3495.0238,12,2,1,1,0
"1129",3161.5337,12,2,2,2,0
"1130",3288.5691,12,2,1,2,0
"1131",3376.6703,12,0,1,2,0
"1132",3941.5456,12,1,2,NA,0
"1133",3404.8505,12,2,1,2,0
"1134",3382.6145,12,2,2,2,0
"1135",3308.6528,12,3,1,2,0
"1136",3232.6941,12,2,2,2,0
"1137",3497.5868,12,0,1,2,0
"1138",3255.7966,12,1,2,2,0
"1139",3254.1591,12,0,2,2,0
"1140",3497.5868,12,0,1,2,0
"1141",4376.6948,12,0,2,NA,0
"1142",3396.7146,12,2,2,2,0
"1143",3450.4241,12,2,1,2,0
"1144",3428.3024,12,2,2,1,0
"1145",3371.512,12,1,1,2,0
"1146",3310.631,12,1,2,2,0
"1147",3114.0709,12,3,1,2,0
"1148",3412.8432,12,3,2,2,0
"1149",3233.8128,12,2,2,2,0
"1150",2859.3685,12,0,2,2,0
"1151",3601.0682,12,1,2,2,0
"1152",4963.775,12,1,1,2,0
"1153",4104.1475,12,1,1,2,0
"1154",4678.3548,12,1,2,2,0
"1155",3311.1298,12,3,2,2,0
"1156",3161.5337,12,2,2,2,0
"1157",3193.8735,12,2,1,2,0
"1158",2909.3103,12,1,1,1,0
"1159",3327.7052,12,3,2,2,0
"1160",3768.9161,12,2,2,2,0
"1161",3710.8946,12,3,1,2,0
"1162",3914.312,12,1,2,2,0
"1163",3875.9812,12,1,2,2,0
"1164",3945.8053,12,1,1,2,0
"1165",3434.5474,12,1,2,2,0
"1166",3143.3326,12,2,1,1,0
"1167",3512.9036,12,2,2,2,0
"1168",3387.616,12,1,1,1,0
"1169",3247.2449,12,1,2,1,0
"1170",3232.6941,12,2,2,2,0
"1171",3127.4197,12,2,2,2,0
"1172",3928.7456,12,2,1,2,0
"1173",4149.0643,12,3,2,1,0
"1174",4206.1329,12,2,2,2,0
"1175",3332.5863,12,2,1,2,0
"1176",3524.7079,12,2,2,2,0
"1177",3336.9023,12,0,1,2,0
"1178",4043.1102,12,1,2,2,0
"1179",3525.4091,12,2,2,NA,0
"1180",4824.0872,12,0,1,1,0
"1181",3372.2463,12,3,2,2,0
"1182",3543.9697,12,1,1,1,0
"1183",6091.8557,12,0,1,2,0
"1184",4425.0064,12,2,2,2,0
"1185",4095.2958,12,0,1,2,0
"1186",3409.6998,12,3,2,2,0
"1187",3171.1142,12,3,1,2,0
"1188",4080.7093,12,1,2,2,0
"1189",3358.1675,12,3,2,2,0
"1190",3256.5287,12,1,2,2,0
"1191",3404.8505,12,2,1,2,0
"1192",3691.0531,12,0,1,1,0
"1193",3522.4929,12,2,1,NA,0
"1194",3625.6324,12,2,2,NA,0
"1195",3969.699,12,NA,1,NA,0
"1196",3461.0141,12,2,1,2,0
"1197",3461.0141,12,2,1,1,0
"1198",3497.1605,12,1,1,2,0
"1199",3691.0531,12,0,1,2,0
"1200",3256.5287,12,1,2,2,0
"1201",3504.6111,12,1,1,1,0
"1202",3255.7966,12,1,2,1,0
"1203",3962.4317,12,0,2,1,0
"1204",3969.699,12,0,1,1,0
"1205",3962.4317,12,0,2,2,0
"1206",2975.1636,12,1,2,2,0
"1207",3480.5021,12,1,1,1,0
"1208",3524.7079,12,2,2,NA,0
"1209",4409.6355,12,0,2,NA,0
"1210",3332.5863,12,2,1,NA,0
"1211",3652.7821,12,NA,1,NA,0
"1212",3482.5115,12,2,1,1,0
"1213",3369.6104,12,3,2,1,0
"1214",3308.6528,12,3,1,1,0
"1215",3396.9995,12,2,2,1,0
"1216",3447.4164,12,2,2,1,0
"1217",3193.8735,12,2,1,1,0
"1218",3629.0325,12,1,2,2,0
"1219",4342.3188,12,0,1,2,0
"1220",4060.2436,12,0,1,2,0
"1221",3416.9365,12,1,2,2,0
"1222",4022.8331,12,0,1,2,0
"1223",3466.5048,12,2,2,2,0
"1224",3571.324,12,2,1,2,0
"1225",3474.4815,12,2,2,2,0
"1226",3368.5735,12,3,1,2,0
"1227",3368.5735,12,3,1,2,0
"1228",3458.09,12,3,2,2,0
"1229",3442.4681,12,2,2,2,0
"1230",3595.5951,12,1,2,2,0
"1231",3345.8509,12,3,1,2,0
"1232",3478.8451,12,2,2,2,0
"1233",3419.6831,12,2,1,2,0
"1234",3114.9678,12,2,2,2,0
"1235",3991.4407,12,1,1,NA,0
"1236",2985.0599,12,1,2,NA,0
"1237",3708.3292,12,2,2,2,0
"1238",3580.3836,12,2,1,2,0
"1239",3811.2369,12,0,2,2,0
"1240",4629.064,12,0,1,1,0
"1241",3685.9837,12,0,1,1,0
"1242",3271.8335,12,0,2,2,0
"1243",3466.3417,12,2,2,2,0
"1244",3696.0939,12,0,1,1,0
"1245",3696.0939,12,0,1,1,0
"1246",3696.0939,12,0,1,1,0
"1247",3696.0939,12,0,1,1,0
"1248",3255.95,12,2,1,2,0
"1249",3255.7559,12,2,2,2,0
"1250",3488.8862,12,1,1,2,0
"1251",3251.815,12,1,2,2,0
"1252",3426.4158,12,NA,1,NA,0
"1253",3465.4811,12,NA,2,NA,0
"1254",3740.5779,12,0,2,2,0
"1255",3497.5868,12,0,1,2,0
"1256",3689.112,12,1,1,2,0
"1257",4009.2985,12,1,2,2,0
"1258",3818.0331,12,1,1,2,0
"1259",3566.7202,12,2,2,2,0
"1260",3475.9384,12,3,1,2,0
"1261",3446.4676,12,3,2,1,0
"1262",4624.9328,12,0,2,2,0
"1263",7109.4176,12,0,2,NA,0
"1264",3543.5649,12,1,1,2,0
"1265",3371.8052,12,1,2,2,0
"1266",3962.4317,12,0,2,2,0
"1267",3649.1528,12,1,2,1,0
"1268",3500.54,12,2,1,2,0
"1269",3465.4811,12,2,2,1,0
"1270",3962.4317,12,0,2,2,0
"1271",4454.9827,12,1,2,NA,0
"1272",4186.5885,12,1,2,2,0
"1273",4084.7506,12,1,1,2,0
"1274",4080.7093,12,1,2,2,0
"1275",3543.5649,12,NA,1,NA,0
"1276",3625.6324,12,NA,2,NA,0
"1277",3497.5868,12,0,1,2,0
"1278",3544.7307,12,2,1,2,0
"1279",3351.8503,12,2,2,2,0
"1280",3571.324,12,2,1,2,0
"1281",4135.1766,12,0,1,2,0
"1282",5314.5629,12,1,1,2,0
"1283",3630.0808,12,2,2,2,0
"1284",3837.1592,12,NA,1,NA,0
"1285",4738.4561,12,NA,2,NA,0
"1286",3488.3237,12,2,1,2,0
"1287",3566.7202,12,2,2,2,0
"1288",3232.6941,12,2,2,2,0
"1289",3183.1915,12,1,2,2,0
"1290",3334.4887,12,3,1,2,0
"1291",3590.9952,12,1,1,2,0
"1292",3511.8662,12,2,2,2,0
"1293",4015.4685,12,0,2,2,0
"1294",3469.0626,12,1,2,2,0
"1295",3776.1207,12,0,2,1,0
"1296",4015.4685,12,0,2,2,0
"1297",3586.7516,12,0,2,2,0
"1298",3660.3838,12,1,1,1,0
"1299",3816.2374,12,1,1,2,0
"1300",3548.104,12,1,2,2,0
"1301",4182.176,12,1,1,NA,0
"1302",3767.5299,12,1,2,1,0
"1303",4079.3834,12,0,2,1,0
"1304",3693.3934,12,3,1,2,0
"1305",3426.4158,12,NA,1,NA,0
"1306",3569.6412,12,2,1,2,0
"1307",3179.6417,12,3,1,2,0
"1308",3442.4681,12,2,2,2,0
"1309",3634.76,12,0,2,2,0
"1310",3709.3777,12,1,1,1,0
"1311",3913.5121,12,0,1,2,0
"1312",4100.5827,12,2,1,1,0
"1313",3419.6831,12,2,1,2,0
"1314",3114.9678,12,2,2,1,0
"1315",3547.3944,12,NA,1,NA,0
"1316",3127.4197,12,NA,2,NA,0
"1317",4022.8331,12,NA,1,NA,0
"1318",3399.1229,12,2,2,2,0
"1319",3661.8807,12,2,1,2,0
"1320",4230.1924,12,1,1,2,0
"1321",3293.6578,12,3,2,1,0
"1322",3448.7124,12,1,2,2,0
"1323",3580.3836,12,2,1,2,0
"1324",4342.3188,12,0,1,1,0
"1325",4052.8105,12,0,2,1,0
"1326",4474.4428,12,0,2,2,0
"1327",4357.0303,12,0,1,1,0
"1328",3668.5616,12,0,2,NA,0
"1329",3500.54,12,2,1,2,0
"1330",3465.4811,12,2,2,2,0
"1331",3448.7124,12,1,2,2,0
"1332",3765.2958,12,1,1,2,0
"1333",3465.4811,12,2,2,NA,0
"1334",3586.7516,12,0,2,2,0
"1335",3567.7757,12,1,2,2,0
"1336",3660.3838,12,1,1,2,0
"1337",3317.3368,12,1,2,NA,0
"1338",3681.3287,12,1,1,NA,0
"1339",3569.4517,12,2,1,1,0
"1340",3773.7917,12,2,1,1,0
"1341",3071.7528,12,1,2,2,0
"1342",4094.2629,12,3,2,2,0
"1343",3411.7704,12,3,2,2,0
"1344",3569.6412,12,2,1,1,0
"1345",4046.4216,12,2,1,2,0
"1346",3719.1358,12,2,2,2,0
"1347",3228.6187,12,0,2,1,0
"1348",4209.6966,12,1,1,1,0
"1349",4052.8105,12,0,2,2,0
"1350",4052.8105,12,0,2,NA,0
"1351",3293.1547,12,2,1,NA,0
"1352",3478.1532,12,2,2,NA,0
"1353",3522.4929,12,2,1,2,0
"1354",3371.8052,12,1,2,2,0
"1355",4245.4839,12,0,1,1,0
"1356",3281.3304,12,2,2,2,0
"1357",3989.7083,12,1,2,1,0
"1358",3457.5109,12,2,2,1,0
"1359",3345.8509,12,3,1,1,0
"1360",5352.9367,12,2,1,1,0
"1361",3255.7559,12,2,2,2,0
"1362",3906.5317,12,1,2,2,0
"1363",3381.5985,12,3,2,2,0
"1364",3837.1592,12,2,1,NA,0
"1365",3487.1814,12,2,2,NA,0
"1366",4372.8447,12,0,1,NA,0
"1367",4290.2157,12,3,2,2,0
"1368",3378.9101,12,2,1,2,0
"1369",3822.4893,12,1,2,2,0
"1370",3921.9474,12,0,2,2,0
"1371",3411.7704,12,3,2,2,0
"1372",4206.9342,12,0,2,1,0
"1373",4263.2437,12,0,2,1,0
"1374",3336.9023,12,0,1,2,0
"1375",4186.5885,12,1,2,2,0
"1376",3161.1966,12,3,2,2,0
"1377",3716.541,12,2,1,2,0
"1378",3119.581,12,2,2,2,0
"1379",3412.8432,12,3,2,2,0
"1380",3875.9812,12,1,2,2,0
"1381",3747.677,12,1,1,2,0
"1382",3193.8735,12,2,1,2,0
"1383",3474.3733,12,1,2,2,0
"1384",3511.0647,12,2,1,2,0
"1385",3427.8905,12,2,2,2,0
"1386",3765.676,12,2,2,NA,0
"1387",3255.7966,12,1,2,1,0
"1388",4239.8422,12,2,1,1,0
"1389",3457.5109,12,2,2,2,0
"1390",3530.2371,12,2,1,2,0
"1391",3266.9038,12,1,2,2,0
"1392",3733.9758,12,1,1,2,0
"1393",5823.8533,12,0,1,2,0
"1394",3545.572,12,NA,2,NA,0
"1395",3251.5575,12,2,2,2,0
"1396",2708.6043,12,3,2,2,0
"1397",3768.2708,12,2,1,2,0
"1398",3336.209,12,2,2,2,0
"1399",4145.2925,12,2,1,2,0
"1400",4366.5603,12,2,2,2,0
"1401",3183.1516,12,NA,2,NA,0
"1402",3388.7524,12,2,2,2,0
"1403",3137.6446,12,3,1,2,0
"1404",3380.9737,12,3,2,2,0
"1405",3837.1592,12,2,1,1,0
"1406",3141.5542,12,3,1,2,0
"1407",3602.8372,12,2,1,2,0
"1408",3544.5249,12,2,2,2,0
"1409",3266.5222,12,1,1,2,0
"1410",3163.6757,12,1,2,2,0
"1411",3545.572,12,2,2,1,0
"1412",3775.242,12,0,1,1,0
"1413",3459.7683,12,2,2,2,0
"1414",3384.1197,12,3,1,2,0
"1415",3482.5115,12,2,1,2,0
"1416",3434.5474,12,1,2,1,0
"1417",3410.5331,12,2,1,2,0
"1418",3885.3609,12,1,2,2,0
"1419",4509.4839,12,0,2,2,0
"1420",4509.4839,12,0,2,2,0
"1421",4206.9342,12,NA,2,NA,0
"1422",3679.0282,12,1,2,2,0
"1423",3747.677,12,1,1,2,0
"1424",4431.8648,12,0,1,1,0
"1425",3310.631,12,1,2,2,0
"1426",3371.512,12,1,1,2,0
"1427",3195.325,12,2,2,2,0
"1428",3474.3733,12,1,2,2,0
"1429",3326.9807,12,1,1,2,0
"1430",3382.6145,12,2,2,2,0
"1431",3404.8505,12,2,1,2,0
"1432",4135.1766,12,0,1,1,0
